Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
260,10000,10000,0.06,0.08,20000,3551,10.510560405519572,4.388953931796807
270,10000,10000,0.06,0.05,20000,3529,10.383111362992349,4.449452609624378
280,10000,10000,0.06,0.06,20000,3503,10.497002569226378,4.4215904573106615
290,10000,10000,0.07,0.05,20000,3493,10.554251359862583,4.421485388147512
300,10000,10000,0.06,0.09,20000,3578,10.446338736724426,4.3600916215289836
310,10000,10000,0.06,0.06,20000,3565,10.373071528751753,4.449738477881328
320,10000,10000,0.07,0.08,20000,3539,10.49618536309692,4.432991405870628
330,10000,10000,0.07,0.06,20000,3549,10.397858551704706,4.434104266255228
340,10000,10000,0.07,0.08,20000,3489,10.472055030094584,4.455357220276906
350,10000,10000,0.07,0.06,20000,3437,10.570264765784113,4.4442701289157425
360,10000,10000,0.07,0.06,20000,3503,10.475877819012275,4.442208114049636
370,10000,10000,0.07,0.05,20000,3583,10.516606195925203,4.421685367410293
380,10000,10000,0.07,0.08,20000,3485,10.532281205164994,4.475524020669771
390,10000,10000,0.07,0.08,20000,3529,10.584868234627374,4.458069703049456
400,10000,10000,0.08,0.08,20000,3590,10.595821727019498,4.414398580813526
410,10000,10000,0.07,0.09,20000,3541,10.565377012143463,4.458601641063865
420,10000,10000,0.08,0.09,20000,3444,10.545586527293844,4.402420680309565
430,10000,10000,0.08,0.09,20000,3517,10.522888825703724,4.405027619704078
440,10000,10000,0.08,0.08,20000,3524,10.392735527809307,4.401585850432327
450,10000,10000,0.08,0.09,20000,3502,10.539977155910908,4.457162354872206
460,10000,10000,0.09,0.06,20000,3498,10.51429388221841,4.46304001084156
470,10000,10000,0.08,0.06,20000,3572,10.48488241881299,4.3786792714278455
480,10000,10000,0.08,0.08,20000,3466,10.550490478938258,4.476446751267877
490,10000,10000,0.08,0.08,20000,3515,10.472546230440967,4.38746924456553
500,10000,10000,0.09,0.06,20000,3548,10.553551296505074,4.4513099111286705
1,100000,100000,0.46,0.47,200000,35707,10.513932842299829,4.425860751082525
10,100000,100000,0.31,0.31,200000,35763,10.48013309845371,4.394067649263518
20,100000,100000,0.31,0.31,200000,35746,10.509147876685503,4.421679789986947
30,100000,100000,0.32,0.31,200000,35808,10.535522788203753,4.426834237721503
40,100000,100000,0.32,0.33,200000,35388,10.573047360687239,4.413107576687371
50,100000,100000,0.33,0.33,200000,35927,10.463773763464804,4.423581502011297
60,100000,100000,0.33,0.31,200000,35617,10.528371283375916,4.414772626198395
70,100000,100000,0.33,0.33,200000,35549,10.519564544712932,4.395043480096862
80,100000,100000,0.33,0.30,200000,35741,10.49595702414594,4.391872822425539
90,100000,100000,0.34,0.33,200000,35448,10.463693297224102,4.412470093476584
100,100000,100000,0.34,0.31,200000,35559,10.52681458983661,4.413871256791248
110,100000,100000,0.34,0.34,200000,35625,10.500294736842106,4.405443697396606
120,100000,100000,0.35,0.34,200000,35708,10.476251820320376,4.422263405949779
130,100000,100000,0.35,0.34,200000,35392,10.498022151898734,4.428472220795095
140,100000,100000,0.36,0.31,200000,35501,10.523788062308103,4.4153546457066
150,100000,100000,0.36,0.34,200000,35576,10.51408252754666,4.3938529368269
160,100000,100000,0.36,0.34,200000,35542,10.514855663721795,4.429768440276713
170,100000,100000,0.36,0.34,200000,35715,10.462102757944841,4.412494592765962
180,100000,100000,0.37,0.33,200000,35655,10.485766372177816,4.434209349471604
190,100000,100000,0.37,0.38,200000,35790,10.52170997485331,4.395678341135348
200,100000,100000,0.38,0.36,200000,35526,10.45603220176772,4.432598906921946
210,100000,100000,0.38,0.36,200000,35651,10.5016689573925,4.416082589048456
220,100000,100000,0.38,0.34,200000,35709,10.507799154274833,4.4259179615261885
230,100000,100000,0.38,0.33,200000,35439,10.459521995541635,4.430453756600869
240,100000,100000,0.39,0.31,200000,35553,10.515680814558547,4.415165402284599
250,100000,100000,0.39,0.34,200000,35580,10.484738617200675,4.417764708227601
260,100000,100000,0.40,0.33,200000,35657,10.477017135485319,4.41901491623294
270,100000,100000,0.40,0.34,200000,35457,10.494542685506389,4.401599111776935
280,100000,100000,0.40,0.38,200000,35769,10.50529788364226,4.402556031445362
290,100000,100000,0.41,0.33,200000,35439,10.492480036118401,4.386370186046984
300,100000,100000,0.42,0.36,200000,35653,10.49230078815247,4.418316121568979
310,100000,100000,0.42,0.41,200000,35544,10.472372270988071,4.426305507460949
320,100000,100000,0.43,0.33,200000,35408,10.477490962494352,4.4136783294148545
330,100000,100000,0.42,0.33,200000,35542,10.494879297732261,4.431809758415905
340,100000,100000,0.42,0.31,200000,35695,10.494298921417565,4.405182279272127
350,100000,100000,0.43,0.34,200000,35380,10.489146410401357,4.418006064525457
360,100000,100000,0.44,0.41,200000,35772,10.480655261098066,4.404949975254571
370,100000,100000,0.43,0.33,200000,35736,10.505876427132304,4.405164953689285
380,100000,100000,0.44,0.34,200000,35873,10.491037827892844,4.409921379695005
390,100000,100000,0.44,0.36,200000,35320,10.505067950169876,4.396070578477829
400,100000,100000,0.44,0.34,200000,35696,10.524680636485881,4.4039555382889715
410,100000,100000,0.43,0.41,200000,35391,10.503065751179678,4.411438730692491
420,100000,100000,0.42,0.36,200000,35808,10.51267873100983,4.420828803727848
430,100000,100000,0.42,0.39,200000,35561,10.450830966508253,4.428891614397999
440,100000,100000,0.42,0.36,200000,35619,10.49406215783711,4.4152525280523465
450,100000,100000,0.44,0.39,200000,35500,10.46938028169014,4.4085804682474
460,100000,100000,0.44,0.41,200000,35530,10.543174781874471,4.403187117920791
470,100000,100000,0.40,0.36,200000,35384,10.462214560253221,4.396474170326348
480,100000,100000,0.43,0.38,200000,35696,10.535886373823397,4.4251570724332705
490,100000,100000,0.40,0.34,200000,35401,10.465919041834976,4.420992332185412
500,100000,100000,0.40,0.39,200000,35662,10.53157422466491,4.408827470571438
1,1000000,1000000,6.18,6.20,2000000,356703,10.502639450747541,4.408310320725677
10,1000000,1000000,4.30,4.20,2000000,356643,10.498557380910322,4.413926531644383
20,1000000,1000000,3.46,3.47,2000000,356771,10.496057695272318,4.413810768013638
30,1000000,1000000,3.25,3.23,2000000,356499,10.498096768854891,4.411865420367578
