Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
240,10000,10000,0.06,0.25,20000,3569,10.55869991594284,4.4633520266490345
250,10000,10000,0.06,0.17,20000,3594,10.397328881469114,4.359588935357808
260,10000,10000,0.06,0.22,20000,3550,10.527042253521127,4.436233147335809
270,10000,10000,0.06,0.31,20000,3533,10.59977356354373,4.4614264657761
280,10000,10000,0.07,0.25,20000,3531,10.395921835174171,4.513200696955434
290,10000,10000,0.07,0.23,20000,3440,10.472383720930232,4.4506069731044295
300,10000,10000,0.07,0.30,20000,3460,10.55606936416185,4.397827348137706
310,10000,10000,0.07,0.33,20000,3537,10.338422391857506,4.455661036325551
320,10000,10000,0.07,0.34,20000,3521,10.56262425447316,4.383091263072551
330,10000,10000,0.08,0.31,20000,3577,10.420464076041375,4.420994946503749
340,10000,10000,0.07,0.31,20000,3521,10.493041749502982,4.443396515248486
350,10000,10000,0.08,0.30,20000,3476,10.55379746835443,4.465533550610834
360,10000,10000,0.09,0.30,20000,3470,10.423919308357348,4.448203380828197
370,10000,10000,0.08,0.25,20000,3506,10.555048488305761,4.449041815825136
380,10000,10000,0.09,0.31,20000,3547,10.49111925570905,4.376218555835188
390,10000,10000,0.09,0.38,20000,3435,10.472197962154294,4.45583043229938
400,10000,10000,0.10,0.28,20000,3614,10.538461538461538,4.412075930642672
410,10000,10000,0.10,0.34,20000,3578,10.285354946897709,4.370065293966461
420,10000,10000,0.10,0.39,20000,3474,10.588082901554404,4.402429329363028
430,10000,10000,0.11,0.28,20000,3576,10.593680089485458,4.47584401291849
440,10000,10000,0.11,0.39,20000,3502,10.577669902912621,4.415779325469596
450,10000,10000,0.12,0.41,20000,3535,10.645261669024045,4.372677106122463
460,10000,10000,0.11,0.39,20000,3519,10.380221653878943,4.455683604189737
470,10000,10000,0.12,0.52,20000,3524,10.364642451759364,4.358750287994032
480,10000,10000,0.12,0.41,20000,3456,10.526041666666666,4.5549755321415395
490,10000,10000,0.12,0.47,20000,3520,10.382670454545455,4.443051380427453
500,10000,10000,0.12,0.44,20000,3543,10.664408693197855,4.38556683692588
1,100000,100000,0.66,0.66,200000,35521,10.53613355479857,4.408459161493845
10,100000,100000,0.57,4.52,200000,35574,10.519283746556473,4.40106998484387
20,100000,100000,1.07,7.80,200000,35562,10.479866149260447,4.415761297974861
30,100000,100000,1.22,8.11,200000,35599,10.481642742773673,4.399177844102194
40,100000,100000,1.18,7.66,200000,35698,10.520253235475376,4.406546282086114
50,100000,100000,1.13,7.75,200000,35596,10.491234970221374,4.405956538799791
60,100000,100000,1.13,7.33,200000,35697,10.485026752948427,4.422074958751642
