Threads,Buyers,Sellers,WallTime,CPUtime,NumberOfTrades,QuantityTraded,AveragePrice,StdDev
140,1000000,1000000,4.82,34.78,2000000,356192,10.496125685023808,4.417253530781917
150,1000000,1000000,4.84,34.39,2000000,356695,10.487895821359986,4.412856287802674
160,1000000,1000000,4.79,36.64,2000000,356193,10.503041890211206,4.414663073310222
170,1000000,1000000,4.79,35.98,2000000,356371,10.51203661352916,4.413216495416169
180,1000000,1000000,4.85,33.78,2000000,356484,10.498171025908595,4.415719492326339
190,1000000,1000000,4.82,35.92,2000000,356174,10.51408581199077,4.408087953054835
200,1000000,1000000,4.85,33.52,2000000,356174,10.488415774312555,4.418242505310975
210,1000000,1000000,4.82,35.46,2000000,356508,10.51278232185533,4.408701295075374
220,1000000,1000000,4.83,35.65,2000000,356677,10.510977719337104,4.4165591792156755
230,1000000,1000000,4.88,36.47,2000000,355701,10.514499537532927,4.412020813632297
240,1000000,1000000,4.87,34.77,2000000,356483,10.495482253010662,4.406358710850108
250,1000000,1000000,4.84,32.78,2000000,356294,10.510235928755465,4.410681020882023
260,1000000,1000000,4.96,36.13,2000000,356742,10.49985423639493,4.416201622515805
270,1000000,1000000,4.85,35.36,2000000,356102,10.50800613307423,4.4057438906922135
280,1000000,1000000,4.84,34.48,2000000,356310,10.492077123852825,4.412394806426955
290,1000000,1000000,4.89,35.18,2000000,356637,10.499367704416535,4.408223316644891
300,1000000,1000000,4.85,35.26,2000000,356600,10.48239203589456,4.412211839022874
310,1000000,1000000,4.84,34.07,2000000,356189,10.497718907658575,4.4167607019191095
320,1000000,1000000,4.94,34.31,2000000,357030,10.503809203708371,4.417769801079406
330,1000000,1000000,4.84,36.76,2000000,356037,10.504939093408831,4.415875524347442
340,1000000,1000000,4.83,36.07,2000000,355256,10.504616389307992,4.4144765342422625
350,1000000,1000000,4.86,34.65,2000000,356984,10.494809291172714,4.416682152712425
360,1000000,1000000,4.85,35.23,2000000,356655,10.507364259578585,4.415213503321592
370,1000000,1000000,4.84,36.72,2000000,355752,10.514032247183431,4.416113231768449
380,1000000,1000000,4.86,36.89,2000000,356734,10.508134912848229,4.415744707673988
390,1000000,1000000,4.88,36.60,2000000,355821,10.505425480789498,4.404191127643385
400,1000000,1000000,4.90,34.73,2000000,356820,10.485934084412309,4.404608583278635
410,1000000,1000000,4.89,35.96,2000000,356422,10.49828293427454,4.416063079041152
420,1000000,1000000,4.87,36.22,2000000,356328,10.504321860757504,4.409033309995123
430,1000000,1000000,4.82,33.38,2000000,355735,10.4952281895231,4.40864053783059
440,1000000,1000000,4.84,34.45,2000000,355590,10.487921482606373,4.417343701761377
450,1000000,1000000,4.87,34.73,2000000,356450,10.489757329218683,4.40572145971121
460,1000000,1000000,4.91,34.99,2000000,356289,10.515570225294635,4.422780757902745
470,1000000,1000000,4.85,35.98,2000000,355864,10.492766899714498,4.4177989091391705
480,1000000,1000000,4.89,33.57,2000000,356449,10.497089345179816,4.416504655421871
490,1000000,1000000,4.90,34.20,2000000,355917,10.490535714787436,4.406806101099335
500,1000000,1000000,4.92,33.55,2000000,355938,10.503362945232034,4.413539457214512
